id_orden; num_revision; fecha_pedido; fecha_vencimiento; fecha_envio; estado; es_pedido_online; folio_pedido; orden_compra_cliente; numero_cuenta; id_cliente; id_vendedor; id_territorio; id_direccion_facturacion; id_direccion_envio; id_metodo_envio; id_tarjeta_credito; codigo_autorizacion_tc; id_tasa_cambio; sub_total; impuestos; flete; total_neto; observaciones; guid_fila; fecha_modificacion
43746;8;2011-06-12 00:00:00;2011-06-24 00:00:00;2011-06-19 00:00:00;5;True;SO43746;;10-4030-016616;16616;;9;28214;28214;1;5138;434629Vi26884;158;3578.27;286.2616;89.4568;3953.9884;;{CE002911-F422-449D-AC95-C542A5553F46};2011-06-19 00:00:00
43747;8;2011-06-13 00:00:00;2011-06-25 00:00:00;2011-06-20 00:00:00;5;True;SO43747;;10-4030-027623;27623;;4;27241;27241;1;16044;1230190Vi82952;;3578.27;286.2616;89.4568;3953.9884;;{5DC249A1-592C-472E-93B7-E2F26DDE5DAB};2011-06-20 00:00:00
43748;8;2011-06-13 00:00:00;2011-06-25 00:00:00;2011-06-20 00:00:00;5;True;SO43748;;10-4030-027625;27625;;1;16663;16663;1;14948;430191Vi77442;;3578.27;286.2616;89.4568;3953.9884;;{5D25E2A5-A4C6-45AA-B388-9BD83769A2AF};2011-06-20 00:00:00
43749;8;2011-06-13 00:00:00;2011-06-25 00:00:00;2011-06-20 00:00:00;5;True;SO43749;;10-4030-027636;27636;;1;17878;17878;1;12504;130192Vi64692;;3578.27;286.2616;89.4568;3953.9884;;{6C9F6457-1494-4C6C-8F57-3DA2505D2BF6};2011-06-20 00:00:00
43750;8;2011-06-13 00:00:00;2011-06-25 00:00:00;2011-06-20 00:00:00;5;True;SO43750;;10-4030-011591;11591;;7;26694;26694;1;15541;1131100Vi80273;177;3578.27;286.2616;89.4568;3953.9884;;{9F5B2B08-C237-4691-B757-A5D15970A6DC};2011-06-20 00:00:00
43751;8;2011-06-13 00:00:00;2011-06-25 00:00:00;2011-06-20 00:00:00;5;True;SO43751;;10-4030-011592;11592;;7;17421;17421;1;711;331101Vi3645;177;3578.27;286.2616;89.4568;3953.9884;;{BECFDFC1-4E38-4250-9ED8-5F88282865F8};2011-06-20 00:00:00
43752;8;2011-06-13 00:00:00;2011-06-25 00:00:00;2011-06-20 00:00:00;5;True;SO43752;;10-4030-013265;13265;;8;25970;25970;1;2736;731107Vi14233;175;3578.27;286.2616;89.4568;3953.9884;;{3C3CE19A-5EB4-4A2B-931E-BD2A65334F12};2011-06-20 00:00:00
43753;8;2011-06-13 00:00:00;2011-06-25 00:00:00;2011-06-20 00:00:00;5;True;SO43753;;10-4030-016482;16482;;9;19434;19434;1;7588;734604Vi39312;171;3578.27;286.2616;89.4568;3953.9884;;{E133A699-6529-4494-80F0-C700A193585D};2011-06-20 00:00:00
43754;8;2011-06-14 00:00:00;2011-06-26 00:00:00;2011-06-21 00:00:00;5;True;SO43754;;10-4030-027617;27617;;1;18700;18700;1;9734;630188Vi50171;;3578.27;286.2616;89.4568;3953.9884;;{86B0C2B9-6ABD-4B69-9C76-2B702B604D77};2011-06-21 00:00:00
43755;8;2011-06-14 00:00:00;2011-06-26 00:00:00;2011-06-21 00:00:00;5;True;SO43755;;10-4030-027670;27670;;4;21785;21785;1;14614;1030205Vi75785;;3578.27;286.2616;89.4568;3953.9884;;{98337979-2598-4E10-8666-4823D1EB0564};2011-06-21 00:00:00
43756;8;2011-06-14 00:00:00;2011-06-26 00:00:00;2011-06-21 00:00:00;5;True;SO43756;;10-4030-019941;19941;;10;12565;12565;1;9528;830399Vi49119;191;699.0982;55.9279;17.4775;772.5036;;{6D3EE374-D017-4007-9BA3-8966F2B3CD00};2011-06-21 00:00:00
43757;8;2011-06-14 00:00:00;2011-06-26 00:00:00;2011-06-21 00:00:00;5;True;SO43757;;10-4030-011017;11017;;9;11541;11541;1;12801;635102Vi66203;184;3374.99;269.9992;84.3748;3729.364;;{238FD676-5C9C-44A6-8C10-F890887887B6};2011-06-21 00:00:00
43758;8;2011-06-15 00:00:00;2011-06-27 00:00:00;2011-06-22 00:00:00;5;True;SO43758;;10-4030-027646;27646;;4;14400;14400;1;17093;1230195Vi88773;;3578.27;286.2616;89.4568;3953.9884;;{C54AB7FA-B136-4954-9E52-ED8283E91460};2011-06-22 00:00:00
43759;8;2011-06-15 00:00:00;2011-06-27 00:00:00;2011-06-22 00:00:00;5;True;SO43759;;10-4030-013257;13257;;8;21516;21516;1;11314;132135Vi58334;201;3578.27;286.2616;89.4568;3953.9884;;{12C67787-B108-41BC-8EAD-7241E2FE1F14};2011-06-22 00:00:00
43760;8;2011-06-15 00:00:00;2011-06-27 00:00:00;2011-06-22 00:00:00;5;True;SO43760;;10-4030-016352;16352;;9;11694;11694;1;7485;234603Vi38778;197;3578.27;286.2616;89.4568;3953.9884;;{FF8ED378-D791-4029-A332-0B0AD2751CB1};2011-06-22 00:00:00
43761;8;2011-06-15 00:00:00;2011-06-27 00:00:00;2011-06-22 00:00:00;5;True;SO43761;;10-4030-016493;16493;;9;24449;24449;1;11678;434607Vi60395;197;3578.27;286.2616;89.4568;3953.9884;;{D8D63FCB-CA38-41D2-BBEE-ADD8BDC7A11A};2011-06-22 00:00:00
43762;8;2011-06-16 00:00:00;2011-06-28 00:00:00;2011-06-23 00:00:00;5;True;SO43762;;10-4030-027578;27578;;4;19011;19011;1;4503;930287Vi23588;;3578.27;286.2616;89.4568;3953.9884;;{587A050C-626F-4D69-A5AC-5E4CF662A13B};2011-06-23 00:00:00
43763;8;2011-06-16 00:00:00;2011-06-28 00:00:00;2011-06-23 00:00:00;5;True;SO43763;;10-4030-016525;16525;;9;13961;13961;1;17110;934622Vi88860;210;3578.27;286.2616;89.4568;3953.9884;;{1F38B7D0-0C7A-4E66-ABC4-91D79143F276};2011-06-23 00:00:00
43764;8;2011-06-16 00:00:00;2011-06-28 00:00:00;2011-06-23 00:00:00;5;True;SO43764;;10-4030-016612;16612;;9;18740;18740;1;10644;334628Vi54854;210;3578.27;286.2616;89.4568;3953.9884;;{4B61937A-7E76-4F51-94AD-20784258E473};2011-06-23 00:00:00
43765;8;2011-06-16 00:00:00;2011-06-28 00:00:00;2011-06-23 00:00:00;5;True;SO43765;;10-4030-011010;11010;;9;15412;15412;1;10245;535100Vi52885;210;3399.99;271.9992;84.9998;3756.989;;{41A0F8E4-D228-441F-97D3-E7E4A6DE042C};2011-06-23 00:00:00
43766;8;2011-06-17 00:00:00;2011-06-29 00:00:00;2011-06-24 00:00:00;5;True;SO43766;;10-4030-016518;16518;;9;26446;26446;1;10469;834615Vi53986;223;3578.27;286.2616;89.4568;3953.9884;;{BCB28F9B-69D0-4FBE-AA8A-6B4CDA8E7BFE};2011-06-24 00:00:00
43767;8;2011-06-17 00:00:00;2011-06-29 00:00:00;2011-06-24 00:00:00;5;True;SO43767;;10-4030-011001;11001;;9;14489;14489;1;8810;235091Vi45462;223;3374.99;269.9992;84.3748;3729.364;;{BF2E1105-44C2-422F-92E8-59C575BF2652};2011-06-24 00:00:00
43768;8;2011-06-18 00:00:00;2011-06-30 00:00:00;2011-06-25 00:00:00;5;True;SO43768;;10-4030-027649;27649;;1;24209;24209;1;18040;830196Vi93642;;3578.27;286.2616;89.4568;3953.9884;;{534C4DAF-51FE-47D6-B58A-35358BBAD410};2011-06-25 00:00:00
43769;8;2011-06-18 00:00:00;2011-06-30 00:00:00;2011-06-25 00:00:00;5;True;SO43769;;10-4030-021659;21659;;6;12365;12365;1;7388;1030286Vi38309;238;3578.27;286.2616;89.4568;3953.9884;;{EC7C8A6C-120C-4025-B230-52E48B27FDAD};2011-06-25 00:00:00
43770;8;2011-06-18 00:00:00;2011-06-30 00:00:00;2011-06-25 00:00:00;5;True;SO43770;;10-4030-027614;27614;;1;21039;21039;1;16136;230296Vi83473;;3578.27;286.2616;89.4568;3953.9884;;{7D3CE5FA-5B2A-4D88-A33C-72EFCC5AEC8A};2011-06-25 00:00:00
43771;8;2011-06-18 00:00:00;2011-06-30 00:00:00;2011-06-25 00:00:00;5;True;SO43771;;10-4030-014559;14559;;4;21657;21657;1;16934;633795Vi87782;;699.0982;55.9279;17.4775;772.5036;;{45081816-B4D2-42D5-B761-84F1157DFD31};2011-06-25 00:00:00
43772;8;2011-06-18 00:00:00;2011-06-30 00:00:00;2011-06-25 00:00:00;5;True;SO43772;;10-4030-016524;16524;;9;15700;15700;1;12834;334621Vi66368;236;3578.27;286.2616;89.4568;3953.9884;;{877A235B-C962-4F16-BA92-48AE4C8E5E5B};2011-06-25 00:00:00
43773;8;2011-06-18 00:00:00;2011-06-30 00:00:00;2011-06-25 00:00:00;5;True;SO43773;;10-4030-016526;16526;;9;19998;19998;1;19057;534623Vi99022;236;3578.27;286.2616;89.4568;3953.9884;;{F49BC13F-8993-4042-9B85-8F671B1E15F0};2011-06-25 00:00:00
43774;8;2011-06-18 00:00:00;2011-06-30 00:00:00;2011-06-25 00:00:00;5;True;SO43774;;10-4030-016348;16348;;9;20184;20184;1;1311;434719Vi6675;236;3578.27;286.2616;89.4568;3953.9884;;{3C2F2CF6-D381-4233-A5A7-DD2A2E31A503};2011-06-25 00:00:00
43775;8;2011-06-18 00:00:00;2011-06-30 00:00:00;2011-06-25 00:00:00;5;True;SO43775;;10-4030-011027;11027;;9;14561;14561;1;6918;535106Vi36020;236;3399.99;271.9992;84.9998;3756.989;;{64BEC07C-2D34-4360-97F9-AAB1D4EC53F5};2011-06-25 00:00:00
43776;8;2011-06-19 00:00:00;2011-07-01 00:00:00;2011-06-26 00:00:00;5;True;SO43776;;10-4030-013260;13260;;8;15402;15402;1;10653;1231103Vi54892;253;3578.27;286.2616;89.4568;3953.9884;;{7D468137-4412-4BDE-BC27-EA17D07BB01E};2011-06-26 00:00:00
43777;8;2011-06-19 00:00:00;2011-07-01 00:00:00;2011-06-26 00:00:00;5;True;SO43777;;10-4030-016515;16515;;9;24873;24873;1;1850;734612Vi9613;249;3578.27;286.2616;89.4568;3953.9884;;{764526C9-3393-4B23-850D-F744944C00D3};2011-06-26 00:00:00
43778;8;2011-06-19 00:00:00;2011-07-01 00:00:00;2011-06-26 00:00:00;5;True;SO43778;;10-4030-011018;11018;;9;16433;16433;1;9930;735103Vi51096;249;3399.99;271.9992;84.9998;3756.989;;{2226D4B2-38A6-4F18-9925-77F36F8902E2};2011-06-26 00:00:00
43779;8;2011-06-19 00:00:00;2011-07-01 00:00:00;2011-06-26 00:00:00;5;True;SO43779;;10-4030-025252;25252;;9;20850;20850;1;6901;235427Vi35948;249;699.0982;55.9279;17.4775;772.5036;;{6628447B-1958-48BF-B611-60B751FA8DAF};2011-06-26 00:00:00
43780;8;2011-06-20 00:00:00;2011-07-02 00:00:00;2011-06-27 00:00:00;5;True;SO43780;;10-4030-011599;11599;;7;25850;25850;1;17097;131108Vi88806;268;3578.27;286.2616;89.4568;3953.9884;;{8450AF5F-35E8-4085-A27F-7BD68A1393AC};2011-06-27 00:00:00
43781;8;2011-06-20 00:00:00;2011-07-02 00:00:00;2011-06-27 00:00:00;5;True;SO43781;;10-4030-016495;16495;;9;22857;22857;1;5269;634609Vi27549;262;3578.27;286.2616;89.4568;3953.9884;;{4BF0100B-0CC1-4FAF-ACE2-1A0A6748AAD6};2011-06-27 00:00:00
43782;8;2011-06-20 00:00:00;2011-07-02 00:00:00;2011-06-27 00:00:00;5;True;SO43782;;10-4030-016516;16516;;9;13386;13386;1;9916;1034613Vi51017;262;3578.27;286.2616;89.4568;3953.9884;;{82648EC2-CF59-46F6-8F89-434ED5E035FB};2011-06-27 00:00:00
43783;8;2011-06-20 00:00:00;2011-07-02 00:00:00;2011-06-27 00:00:00;5;True;SO43783;;10-4030-016620;16620;;9;26601;26601;1;4651;934630Vi24399;262;3578.27;286.2616;89.4568;3953.9884;;{4B963EE6-0B6E-4AD5-B778-A24757B6C1F2};2011-06-27 00:00:00
43784;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43784;;10-4030-027667;27667;;4;12491;12491;1;15794;1030202Vi81657;;3578.27;286.2616;89.4568;3953.9884;;{8D7E4809-DF6B-4B89-B92F-724FFB2BE7A2};2011-06-28 00:00:00
43785;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43785;;10-4030-011601;11601;;7;17236;17236;1;3584;931114Vi18886;281;3578.27;286.2616;89.4568;3953.9884;;{3A9346F3-F9B0-4446-B336-82767FDA4371};2011-06-28 00:00:00
43786;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43786;;10-4030-011607;11607;;7;23683;23683;1;12315;931126Vi63695;281;3578.27;286.2616;89.4568;3953.9884;;{24838E6C-11C1-4547-B8D8-1049DB94D2FB};2011-06-28 00:00:00
43787;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43787;;10-4030-029385;29385;;8;29348;29348;1;;;279;3399.99;271.9992;84.9998;3756.989;;{ABA30B1E-AF5F-460F-BB5E-52C6E25EDE27};2011-06-28 00:00:00
43788;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43788;;10-4030-011239;11239;;10;25489;25489;1;2999;431737Vi15728;282;3374.99;269.9992;84.3748;3729.364;;{C9B98E5B-98CB-43F1-9E12-D2256911F81B};2011-06-28 00:00:00
43789;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43789;;10-4030-025865;25865;;1;21950;21950;1;13143;133257Vi68106;;3374.99;269.9992;84.3748;3729.364;;{285D40C2-49E7-479C-966B-433B1BD5C02E};2011-06-28 00:00:00
43790;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43790;;10-4030-025857;25857;;1;21871;21871;1;2574;733374Vi13410;;3399.99;271.9992;84.9998;3756.989;;{82DA4F92-6E7B-4C70-8031-825E4D6DB3B4};2011-06-28 00:00:00
43791;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43791;;10-4030-016484;16484;;9;11580;11580;1;2480;534606Vi12914;275;3578.27;286.2616;89.4568;3953.9884;;{7ECB76E0-86AE-403F-A10F-BA291A9A2284};2011-06-28 00:00:00
43792;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43792;;10-4030-016623;16623;;9;14105;14105;1;3696;334631Vi19512;275;3578.27;286.2616;89.4568;3953.9884;;{CE94C6EF-FF67-4604-96B0-009272603CF3};2011-06-28 00:00:00
43793;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43793;;10-4030-011000;11000;;9;22601;22601;1;11981;735090Vi61907;275;3399.99;271.9992;84.9998;3756.989;;{A95BFAFE-7543-43F7-A890-9AD41D4E6E5E};2011-06-28 00:00:00
43794;8;2011-06-21 00:00:00;2011-07-03 00:00:00;2011-06-28 00:00:00;5;True;SO43794;;10-4030-011029;11029;;9;24713;24713;1;103;735108Vi576;275;3399.99;271.9992;84.9998;3756.989;;{B98F56BD-5532-4FEA-A8FC-8011ECD96A07};2011-06-28 00:00:00
43795;8;2011-06-22 00:00:00;2011-07-04 00:00:00;2011-06-29 00:00:00;5;True;SO43795;;10-4030-027615;27615;;4;12290;12290;1;10180;330297Vi52533;;3578.27;286.2616;89.4568;3953.9884;;{1AB2B20A-6BC9-4097-B380-489FAFDD1AD0};2011-06-29 00:00:00
43796;8;2011-06-22 00:00:00;2011-07-04 00:00:00;2011-06-29 00:00:00;5;True;SO43796;;10-4030-017956;17956;;7;11860;11860;1;14408;630398Vi74678;294;699.0982;55.9279;17.4775;772.5036;;{8ECC65D3-F694-4491-AEED-AD3891F0B85A};2011-06-29 00:00:00
43797;8;2011-06-22 00:00:00;2011-07-04 00:00:00;2011-06-29 00:00:00;5;True;SO43797;;10-4030-016345;16345;;9;11578;11578;1;3803;533967Vi20009;288;3578.27;286.2616;89.4568;3953.9884;;{748920DE-6C71-45CA-A71A-417DE701B2E2};2011-06-29 00:00:00
43798;8;2011-06-22 00:00:00;2011-07-04 00:00:00;2011-06-29 00:00:00;5;True;SO43798;;10-4030-016521;16521;;9;17493;17493;1;15729;434618Vi81298;288;3578.27;286.2616;89.4568;3953.9884;;{9BC36686-9653-4D73-91D7-420CD2C8F112};2011-06-29 00:00:00
43799;8;2011-06-22 00:00:00;2011-07-04 00:00:00;2011-06-29 00:00:00;5;True;SO43799;;10-4030-016636;16636;;9;23813;23813;1;10936;534635Vi56412;288;3578.27;286.2616;89.4568;3953.9884;;{251A8221-64EC-4C45-82FB-73693071529B};2011-06-29 00:00:00
43800;8;2011-06-23 00:00:00;2011-07-05 00:00:00;2011-06-30 00:00:00;5;True;SO43800;;10-4030-021710;21710;;6;16244;16244;1;1500;830289Vi7733;303;3578.27;286.2616;89.4568;3953.9884;;{46CD4997-1031-482B-8EAB-4F1FECCCBEE1};2011-06-30 00:00:00
43801;8;2011-06-23 00:00:00;2011-07-05 00:00:00;2011-06-30 00:00:00;5;True;SO43801;;10-4030-013583;13583;;10;22676;22676;1;10067;331102Vi51847;308;3578.27;286.2616;89.4568;3953.9884;;{4449B819-B1D7-4D26-9E9F-209763605DC7};2011-06-30 00:00:00
43802;8;2011-06-23 00:00:00;2011-07-05 00:00:00;2011-06-30 00:00:00;5;True;SO43802;;10-4030-011593;11593;;7;15981;15981;1;15557;531106Vi80372;307;3578.27;286.2616;89.4568;3953.9884;;{D47FAD1F-32BC-4B93-B73E-B1C4BA087C07};2011-06-30 00:00:00
43803;8;2011-06-24 00:00:00;2011-07-06 00:00:00;2011-07-01 00:00:00;5;True;SO43803;;10-4030-021741;21741;;6;17092;17092;1;2467;1230187Vi12850;316;3578.27;286.2616;89.4568;3953.9884;;{6AADD0B2-FA38-4D83-AAE4-97EC98176F3E};2011-07-01 00:00:00
43804;8;2011-06-24 00:00:00;2011-07-06 00:00:00;2011-07-01 00:00:00;5;True;SO43804;;10-4030-013585;13585;;10;18048;18048;1;13404;731109Vi69430;321;3578.27;286.2616;89.4568;3953.9884;;{6FAD5FB1-7720-412A-A592-65571A39AE76};2011-07-01 00:00:00
43805;8;2011-06-24 00:00:00;2011-07-06 00:00:00;2011-07-01 00:00:00;5;True;SO43805;;10-4030-014510;14510;;1;26084;26084;1;7010;433792Vi36450;;699.0982;55.9279;17.4775;772.5036;;{72C04DF5-3142-48ED-ACC0-CCB70A73D834};2011-07-01 00:00:00
43806;8;2011-06-24 00:00:00;2011-07-06 00:00:00;2011-07-01 00:00:00;5;True;SO43806;;10-4030-016523;16523;;9;26735;26735;1;15755;1234620Vi81457;314;3578.27;286.2616;89.4568;3953.9884;;{0B7FF8B1-1333-4566-B764-B821F8584117};2011-07-01 00:00:00
43807;8;2011-06-25 00:00:00;2011-07-07 00:00:00;2011-07-02 00:00:00;5;True;SO43807;;10-4030-011611;11611;;7;15499;15499;1;16891;1231127Vi87546;333;3578.27;286.2616;89.4568;3953.9884;;{C701E2A6-D540-4C85-984B-F3CA5BA217BD};2011-07-02 00:00:00
43808;8;2011-06-25 00:00:00;2011-07-07 00:00:00;2011-07-02 00:00:00;5;True;SO43808;;10-4030-013259;13259;;8;24940;24940;1;10353;932137Vi53430;331;3578.27;286.2616;89.4568;3953.9884;;{C1778314-2EE3-45F6-8C55-64C6257D3D3A};2011-07-02 00:00:00
43809;8;2011-06-25 00:00:00;2011-07-07 00:00:00;2011-07-02 00:00:00;5;True;SO43809;;10-4030-016350;16350;;9;12891;12891;1;14752;134601Vi76444;327;3578.27;286.2616;89.4568;3953.9884;;{B22487BA-5F20-4A95-AE2E-41FC13E6AC57};2011-07-02 00:00:00
43810;8;2011-06-25 00:00:00;2011-07-07 00:00:00;2011-07-02 00:00:00;5;True;SO43810;;10-4030-011004;11004;;9;20971;20971;1;12777;835094Vi66068;327;3399.99;271.9992;84.9998;3756.989;;{D09FE167-A2D8-4572-B5A8-19230E99122B};2011-07-02 00:00:00
43811;8;2011-06-25 00:00:00;2011-07-07 00:00:00;2011-07-02 00:00:00;5;True;SO43811;;10-4030-011026;11026;;9;11877;11877;1;8888;1235105Vi45830;327;3399.99;271.9992;84.9998;3756.989;;{179E2F72-6928-43D5-B276-1F8B41226CD6};2011-07-02 00:00:00
43812;8;2011-06-26 00:00:00;2011-07-08 00:00:00;2011-07-03 00:00:00;5;True;SO43812;;10-4030-027662;27662;;4;13852;13852;1;7442;930198Vi38606;;3578.27;286.2616;89.4568;3953.9884;;{2B214C28-8A52-4E8F-9D82-3049BF3795D1};2011-07-03 00:00:00
43813;8;2011-06-26 00:00:00;2011-07-08 00:00:00;2011-07-03 00:00:00;5;True;SO43813;;10-4030-028390;28390;;7;16896;16896;1;10022;431738Vi51601;346;3374.99;269.9992;84.3748;3729.364;;{C609E786-5B77-48E3-A1C8-77355F5DED15};2011-07-03 00:00:00
43814;8;2011-06-26 00:00:00;2011-07-08 00:00:00;2011-07-03 00:00:00;5;True;SO43814;;10-4030-025866;25866;;1;21939;21939;1;1085;833258Vi5404;;3374.99;269.9992;84.3748;3729.364;;{7BD75954-EC0D-4E4E-8629-2AA050A69CAC};2011-07-03 00:00:00
43815;8;2011-06-26 00:00:00;2011-07-08 00:00:00;2011-07-03 00:00:00;5;True;SO43815;;10-4030-016494;16494;;9;15915;15915;1;12070;734608Vi62400;340;3578.27;286.2616;89.4568;3953.9884;;{F6A9D942-B3B4-463B-AAAF-AF1EAB874361};2011-07-03 00:00:00
43816;8;2011-06-26 00:00:00;2011-07-08 00:00:00;2011-07-03 00:00:00;5;True;SO43816;;10-4030-016496;16496;;9;21277;21277;1;14211;734610Vi73710;340;3578.27;286.2616;89.4568;3953.9884;;{2AB57617-A5A4-48A2-ACA6-655C0BD30891};2011-07-03 00:00:00
43817;8;2011-06-26 00:00:00;2011-07-08 00:00:00;2011-07-03 00:00:00;5;True;SO43817;;10-4030-016519;16519;;9;12674;12674;1;10904;634616Vi56238;340;3578.27;286.2616;89.4568;3953.9884;;{1DA0A907-765D-4381-BA2C-9DE4CBE351AD};2011-07-03 00:00:00
43818;8;2011-06-26 00:00:00;2011-07-08 00:00:00;2011-07-03 00:00:00;5;True;SO43818;;10-4030-016528;16528;;9;16539;16539;1;13485;134625Vi69865;340;3578.27;286.2616;89.4568;3953.9884;;{65AB0ABD-7B92-4AF2-9328-DEFBBC4FD3B7};2011-07-03 00:00:00
43819;8;2011-06-26 00:00:00;2011-07-08 00:00:00;2011-07-03 00:00:00;5;True;SO43819;;10-4030-011006;11006;;9;15264;15264;1;5054;935096Vi26471;340;3399.99;271.9992;84.9998;3756.989;;{7C99DF39-C367-4AF3-9965-85A32D80670D};2011-07-03 00:00:00
43820;8;2011-06-27 00:00:00;2011-07-09 00:00:00;2011-07-04 00:00:00;5;True;SO43820;;10-4030-027651;27651;;4;24200;24200;1;12947;330197Vi66982;;3578.27;286.2616;89.4568;3953.9884;;{9C319187-6716-4B90-A514-782948EBCC38};2011-07-04 00:00:00
43821;8;2011-06-27 00:00:00;2011-07-09 00:00:00;2011-07-04 00:00:00;5;True;SO43821;;10-4030-027663;27663;;4;24836;24836;1;6912;130199Vi35996;;3578.27;286.2616;89.4568;3953.9884;;{8264C761-EA30-4AFE-AC6F-F9AD3F166653};2011-07-04 00:00:00
43822;8;2011-06-27 00:00:00;2011-07-09 00:00:00;2011-07-04 00:00:00;5;True;SO43822;;10-4030-027669;27669;;4;20019;20019;1;17504;230204Vi90922;;3578.27;286.2616;89.4568;3953.9884;;{A7D40F18-B90F-4F76-9DE2-A90455679548};2011-07-04 00:00:00
43823;8;2011-06-27 00:00:00;2011-07-09 00:00:00;2011-07-04 00:00:00;5;True;SO43823;;10-4030-019942;19942;;10;15988;15988;1;7639;830400Vi39580;360;699.0982;55.9279;17.4775;772.5036;;{A7713643-3F6F-4856-BCEF-F469FD6E5E33};2011-07-04 00:00:00
43824;8;2011-06-27 00:00:00;2011-07-09 00:00:00;2011-07-04 00:00:00;5;True;SO43824;;10-4030-014558;14558;;1;11804;11804;1;7138;1233794Vi37022;;699.0982;55.9279;17.4775;772.5036;;{D2E9FA66-59FD-4C1E-96FB-71B50D161B9E};2011-07-04 00:00:00
43825;8;2011-06-27 00:00:00;2011-07-09 00:00:00;2011-07-04 00:00:00;5;True;SO43825;;10-4030-016349;16349;;9;16955;16955;1;16730;934720Vi86677;353;3578.27;286.2616;89.4568;3953.9884;;{3131524E-AC5B-4262-B286-6C281F42736B};2011-07-04 00:00:00
43826;8;2011-06-27 00:00:00;2011-07-09 00:00:00;2011-07-04 00:00:00;5;True;SO43826;;10-4030-011008;11008;;9;23743;23743;1;13554;835098Vi70239;353;3374.99;269.9992;84.3748;3729.364;;{A4592CF9-AC43-468A-8120-63621AE929DF};2011-07-04 00:00:00
43827;8;2011-06-27 00:00:00;2011-07-09 00:00:00;2011-07-04 00:00:00;5;True;SO43827;;10-4030-025250;25250;;9;27524;27524;1;7542;335426Vi39058;353;699.0982;55.9279;17.4775;772.5036;;{F2BA18E3-B49E-4D01-BDD1-6AAC7F0B6467};2011-07-04 00:00:00
43828;8;2011-06-28 00:00:00;2011-07-10 00:00:00;2011-07-05 00:00:00;5;True;SO43828;;10-4030-027605;27605;;1;13129;13129;1;17303;1030292Vi89856;;3578.27;286.2616;89.4568;3953.9884;;{A89F9E4C-6BFE-42F4-8AD8-F98DC1DD70A5};2011-07-05 00:00:00
43829;8;2011-06-28 00:00:00;2011-07-10 00:00:00;2011-07-05 00:00:00;5;True;SO43829;;10-4030-027611;27611;;4;24776;24776;1;3742;1030294Vi19725;;3578.27;286.2616;89.4568;3953.9884;;{C1E649CD-120B-407E-B94B-902772AFD947};2011-07-05 00:00:00
43830;8;2011-06-28 00:00:00;2011-07-10 00:00:00;2011-07-05 00:00:00;5;True;SO43830;;10-4030-016347;16347;;9;18564;18564;1;11691;934718Vi60484;366;3578.27;286.2616;89.4568;3953.9884;;{33854633-A6BD-4337-B9C0-99443D5C229E};2011-07-05 00:00:00
43831;8;2011-06-28 00:00:00;2011-07-10 00:00:00;2011-07-05 00:00:00;5;True;SO43831;;10-4030-011028;11028;;9;24158;24158;1;3749;835107Vi19779;366;3374.99;269.9992;84.3748;3729.364;;{92D7E467-C917-4C05-BD34-A661E9667B96};2011-07-05 00:00:00
43832;8;2011-06-28 00:00:00;2011-07-10 00:00:00;2011-07-05 00:00:00;5;True;SO43832;;10-4030-013584;13584;;10;23837;23837;1;10429;235202Vi53783;373;3578.27;286.2616;89.4568;3953.9884;;{B2941AE1-0AC9-46FD-BF70-A6D05550FAA2};2011-07-05 00:00:00
43833;8;2011-06-29 00:00:00;2011-07-11 00:00:00;2011-07-06 00:00:00;5;True;SO43833;;10-4030-021727;21727;;6;16752;16752;1;15641;530291Vi80832;381;3578.27;286.2616;89.4568;3953.9884;;{17D9183F-9760-4BC9-8BC8-34360A9BA9B1};2011-07-06 00:00:00
43834;8;2011-06-29 00:00:00;2011-07-11 00:00:00;2011-07-06 00:00:00;5;True;SO43834;;10-4030-028393;28393;;7;15471;15471;1;16716;331739Vi86614;385;3374.99;269.9992;84.3748;3729.364;;{C23C7C70-EBFA-42C0-9D6E-7C770E533ED8};2011-07-06 00:00:00
43835;8;2011-06-29 00:00:00;2011-07-11 00:00:00;2011-07-06 00:00:00;5;True;SO43835;;10-4030-019802;19802;;6;17401;17401;1;2755;933259Vi14346;381;3374.99;269.9992;84.3748;3729.364;;{2890C37D-7A05-409D-91A1-1B67AFC90FDC};2011-07-06 00:00:00
